,id_estacao,data_medicao,coleta,ponto,data_inicio,data_fim,ph,temperatura_do_ar,temperatura_da_agua,salinidade,oxigenio_dissolvido,turbidez,disco_de_secchi,profundidade_total,profundidade_de_coleta,coliformes_totais,escherichia_coli,nitrogenio_amoniacal,fosforo_total_mg_l,fosforo_total_mg_kg,fosfato_total,nitrato,silica,sulfeto,materia_organica
3214,1,2023-08-21 12:57:00,Regular,LRF2 - Superfície,2023-08-21 12:54:00,2023-08-21 12:57:00,7.96,25.0,24.3,10.3,6.91,2.71,152.0,3.7,0.3,2400,920,0.14,0.056,,<0.016,0.28,4.9,<0.1,
3215,1,2024-08-21 12:57:00,Regular,LRF2 - Superfície,2024-08-21 12:54:00,2024-08-21 12:57:00,7.96,25.0,24.3,10.3,6.91,2.71,152.0,3.7,0.3,2400,920,0.14,0.056,,<0.016,0.28,4.9,<0.1,
3216,1,2022-07-20 10:47:00,Regular,LRF3 - Superfície,2022-07-20 10:44:00,2022-07-20 10:47:00,8.19,23.0,24.3,12.7,4.55,4.65,148.0,3.6,0.3,350,79,0.325,0.047,,0.018,<0.05,3.5,<0.1,
3217,1,2023-05-15 11:20:00,Regular,LRF2 - Superfície,2023-05-15 11:10:00,2023-05-15 11:20:00,7.21,25.0,24.3,9.8,5.63,2.71,200.0,4.0,0.3,540,70,0.15,0.03,,<0.016,0.19,8.2,0.2,
3218,1,2023-05-15 10:44:00,Regular,LRF6 - Superfície,2023-05-15 10:39:00,2023-05-15 10:44:00,7.05,25.0,24.3,9.7,4.79,<1.5,300.0,3.5,0.3,920,33,0.1,0.054,,<0.016,0.22,7.5,0.1,
3219,1,2023-10-02 12:48:00,Regular,LRF4 - Superfície,2023-10-02 12:45:00,2023-10-02 12:48:00,8.85,23.0,24.3,9.9,10.25,10.7,52.0,3.7,0.3,2400,790,0.15,0.146,,0.018,0.21,6.8,<0.1 ,
3220,1,2024-08-07 13:49:00,Regular,LRF6 - Superfície,2024-08-07 13:46:00,2024-08-07 13:49:00,8.74,28.0,24.3,10.7,9.56,5.23,97.0,3.0,0.3,350,17,0.14,0.032,,<0.016,0.36,4.6,<0.1,
3221,1,2024-10-23 13:09:00,Regular,LRF4 - Fundo,2024-10-23  13:06,2024-10-23 13:09:00,7.61,,24.3,10.2,2.39,1.69,,,3.2,,,0.063,0.082,,<0.016 ,<0.05 ,2.5,0.1,
3222,1,2023-10-23 13:09:00,Regular,LRF4 - Fundo,2023-10-23  13:06,2023-10-23 13:09:00,7.61,,24.3,10.2,2.39,1.69,,,3.2,,,0.063,0.082,,<0.016 ,<0.05 ,2.5,0.1,
3223,1,2022-05-16 09:34:00,Regular,LRF5 - Fundo,2022-05-16 09:30:00,2022-05-16 09:34:00,8.44,,24.3,10.44,7.23,2.81,,,2.6,,,0.31,0.058,,<0.016,<0.05,<1.0,<0.1,
3224,1,2022-07-27 10:42:00,Regular,LRF2 - Fundo,2022-07-27 10:39:00,2022-07-27 10:42:00,7.64,,24.3,13.5,2.74,5.26,,,3.1,,,0.18,0.071,,<0.016,<0.05,2.7,0.1,
3225,1,2023-05-14 11:03:00,Extra,LRF4 - Fundo,2023-05-14 11:00:00,2023-05-14 11:03:00,,,24.4,,3.44,,,,,,,,,,,,,,
3226,1,2024-05-14 10:13:00,Extra,LRF3 - Superfície,2024-05-14 10:10:00,2024-05-14 10:13:00,,,24.4,,4.8,,,,,,,,,,,,,,
3227,1,2023-05-14 10:13:00,Extra,LRF3 - Superfície,2023-05-14 10:10:00,2023-05-14 10:13:00,,,24.4,,4.8,,,,,,,,,,,,,,
3228,1,2024-05-13 09:31:00,Extra,LRF6 - Superfície,2024-05-13 09:28:00,2024-05-13 09:31:00,,,24.4,,4.36,,,,,,,,,,,,,,
3229,1,2023-05-13 09:31:00,Extra,LRF6 - Superfície,2023-05-13 09:28:00,2023-05-13 09:31:00,,,24.4,,4.36,,,,,,,,,,,,,,
3230,1,2024-05-14 11:03:00,Extra,LRF4 - Fundo,2024-05-14 11:00:00,2024-05-14 11:03:00,,,24.4,,3.44,,,,,,,,,,,,,,
3231,1,2022-05-16 11:25:00,Regular,LRF3 - Meio Afótico,2022-05-16 11:20:00,2022-05-16 11:25:00,9.29,,24.4,10.44,6.57,4.46,,,2.0,,,0.17,0.077,,0.056,<0.05,<1.0,<0.1,
3232,1,2024-05-15 12:08:00,Regular,LRF3 - Meio Afótico,2024-05-15 12:06:00,2024-05-15 12:08:00,7.46,,24.4,9.8,5.82,4.83,,,2.0,,,0.13,0.04,,<0.016,0.2,7.5,0.2,
3233,1,2023-10-04 10:39:00,Regular,LRF3 - Meio Afótico,2023-10-04 10:36:00,2023-10-04 10:39:00,8.77,,24.4,10.8,6.77,3.26,,,2.0,,,0.2,0.045,,0.027,<0.05 ,4.6,0.2,
3234,1,2024-10-04 10:39:00,Regular,LRF3 - Meio Afótico,2024-10-04 10:36:00,2024-10-04 10:39:00,8.77,,24.4,10.8,6.77,3.26,,,2.0,,,0.2,0.045,,0.027,<0.05 ,4.6,0.2,
3235,1,2023-05-15 12:08:00,Regular,LRF3 - Meio Afótico,2023-05-15 12:06:00,2023-05-15 12:08:00,7.46,,24.4,9.8,5.82,4.83,,,2.0,,,0.13,0.04,,<0.016,0.2,7.5,0.2,
3236,1,2022-05-16 10:40:00,Regular,LRF2 - Meio Afótico,2022-05-16 10:35:00,2022-05-16 10:40:00,9.06,,24.4,10.45,6.7,2.97,,,2.0,,,0.25,0.056,,<0.016,<0.05,<1.0,<0.1,
3237,1,2022-10-10  11:26:00,Regular,LRF3 - Meio Afótico,2022-10-10  11:26:00,2022-10-10  11:26:00,7.89,,24.4,13.61,5.84,3.43,,,2.0,,,0.211,0.046,,<0.016 ,<0.05 ,1.6,<0.1 ,
3238,1,2023-09-11 12:47:00,Regular,LRF5 - Fundo,2023-09-11 12:44:00,2023-09-11 12:47:00,8.79,,24.4,10.5,8.01,3.08,,,2.5,,,0.29,0.053,,0.019,<0.05,1.575,<0.1,
3239,1,2024-09-11 12:47:00,Regular,LRF5 - Fundo,2024-09-11 12:44:00,2024-09-11 12:47:00,8.79,,24.4,10.5,8.01,3.08,,,2.5,,,0.29,0.053,,0.019,<0.05,1.575,<0.1,
3240,1,2023-10-25 11:16:00,Regular,LRF4 - Fundo,2023-10-25  11:13,2023-10-25 11:16:00,7.5,,24.4,11.9,1.11,3.17,,,3.0,,,0.207,0.06,,<0.016 ,0.26,1.2,<0.1 ,
3241,1,2024-10-25 11:16:00,Regular,LRF4 - Fundo,2024-10-25  11:13,2024-10-25 11:16:00,7.5,,24.4,11.9,1.11,3.17,,,3.0,,,0.207,0.06,,<0.016 ,0.26,1.2,<0.1 ,
3242,1,2023-09-11 11:59:00,Regular,LRF1 - Fundo,2023-09-11 11:56:00,2023-09-11 11:59:00,7.94,,24.4,10.5,1.7,13,,,3.0,,,0.14,0.061,,<0.016,<0.05,2.445,0.1,
3243,1,2022-05-16 09:48:00,Regular,LRF6 - Fundo,2022-05-16 09:44:00,2022-05-16 09:48:00,8.86,,24.4,10.41,7.1,4.72,,,3.0,,,0.16,0.083,,0.034,<0.05,<1.0,<0.1,
3244,1,2024-09-11 11:59:00,Regular,LRF1 - Fundo,2024-09-11 11:56:00,2024-09-11 11:59:00,7.94,,24.4,10.5,1.7,13,,,3.0,,,0.14,0.061,,<0.016,<0.05,2.445,0.1,
3245,1,2022-05-16 11:00:00,Regular,LRF1 - Fundo,2022-05-16 10:55:00,2022-05-16 11:00:00,8.97,,24.4,10.44,6.24,4.57,,,3.0,,,0.29,0.068,,<0.016,0.055,<1.0,<0.1,
3246,1,2022-05-16 10:35:00,Regular,LRF2 - Meio Eufótico,2022-05-16 10:30:00,2022-05-16 10:35:00,9.07,,24.4,10.43,7.93,3.57,,,1.0,,,0.24,0.051,,<0.016,<0.05,<1.0,<0.1,
3247,1,2022-07-25 12:37:00,Regular,LRF5 - Meio,2022-07-25 12:34:00,2022-07-25 12:37:00,8.85,,24.4,13,9.52,7.64,,,1.0,,,0.09,0.047,,<0.016,<0.05,1.8,<0.1,
3248,1,2022-07-25 11:40:00,Regular,LRF2 - Meio Eufótico,2022-07-25 11:36:00,2022-07-25 11:40:00,8.24,,24.4,13.31,5.54,5.43,,,1.0,,,0.15,0.085,,<0.016,<0.05,2.9,0.1,
3249,1,2023-09-06 11:06:00,Regular,LRF4 - Meio,2023-09-06 11:03:00,2023-09-06 11:06:00,8.84,,24.4,9.6,7.83,3.31,,,1.5,,,0.18,0.074,,0.036,0.14,1.3,<0.1,
3250,1,2022-10-10  13:05:00,Regular,LRF5 - Meio,2022-10-10  13:05:00,2022-10-10  13:05:00,7.58,,24.4,13.84,4.83,1.58,,,1.5,,,0.288,0.089,,<0.016 ,<0.05 ,5.6,<0.1 ,
3251,1,2023-05-15 11:45:00,Regular,LRF1 - Meio,2023-05-15 11:41:00,2023-05-15 11:45:00,7.19,,24.4,9.9,5.33,2.46,,,1.5,,,0.11,0.025,,<0.016,0.19,8,0.1,
3252,1,2024-09-06 11:06:00,Regular,LRF4 - Meio,2024-09-06 11:03:00,2024-09-06 11:06:00,8.84,,24.4,9.6,7.83,3.31,,,1.5,,,0.18,0.074,,0.036,0.14,1.3,<0.1,
3253,1,2022-05-16 10:55:00,Regular,LRF1 - Meio,2022-05-16 10:50:00,2022-05-16 10:55:00,9.15,,24.4,10.31,6.16,4.37,,,1.5,,,0.26,0.079,,0.036,0.063,<1.0,<0.1,
3254,1,2022-07-27 11:17:00,Regular,LRF5 - Meio,2022-07-27 11:14:00,2022-07-27 11:17:00,8.1,,24.4,13,4.16,7.15,,,1.5,,,0.07,0.092,,<0.016,0.129,2,<0.1,
3255,1,2023-09-06 11:31:00,Regular,LRF6 - Meio,2023-09-06 11:28:00,2023-09-06 11:31:00,8.26,,24.4,9.8,5.53,5.73,,,1.5,,,0.16,0.053,,0.046,0.17,1.4,<0.1,
3256,1,2024-09-06 11:31:00,Regular,LRF6 - Meio,2024-09-06 11:28:00,2024-09-06 11:31:00,8.26,,24.4,9.8,5.53,5.73,,,1.5,,,0.16,0.053,,0.046,0.17,1.4,<0.1,
3257,1,2024-05-15 11:45:00,Regular,LRF1 - Meio,2024-05-15 11:41:00,2024-05-15 11:45:00,7.19,,24.4,9.9,5.33,2.46,,,1.5,,,0.11,0.025,,<0.016,0.19,8,0.1,
3258,1,2022-07-27 10:24:00,Regular,LRF1 - Meio,2022-07-27 10:21:00,2022-07-27 10:24:00,8.63,,24.4,13.2,5.48,6.17,,,1.5,,,0.08,0.058,,<0.016,<0.05,2.4,<0.1,
3259,1,2022-07-06 11:45:00,Regular,LRF6 - Superfície,2022-07-06 11:41:00,2022-07-06 11:45:00,9.53,26.0,24.4,13.54,15.13,31.8,21.0,3.0,0.3,33,2,0.059,0.103,,<0.016,<0.05,1.3,<0.1,
3260,1,2023-05-15 11:41:00,Regular,LRF1 - Superfície,2023-05-15 11:37:00,2023-05-15 11:41:00,7.23,26.0,24.4,9.9,5.84,<1.5,200.0,3.7,0.3,920,170,0.11,0.033,,<0.016,0.19,7.8,0.2,
3261,1,2024-08-07 13:36:00,Regular,LRF4 - Superfície,2024-08-07 13:33:00,2024-08-07 13:36:00,8.75,28.0,24.4,10.8,9.88,2.17,200.0,3.5,0.3,49,2,0.09,0.017,,<0.016,0.35,4.7,<0.1,
3262,1,2024-05-15 11:41:00,Regular,LRF1 - Superfície,2024-05-15 11:37:00,2024-05-15 11:41:00,7.23,26.0,24.4,9.9,5.84,<1.5,200.0,3.7,0.3,920,170,0.11,0.033,,<0.016,0.19,7.8,0.2,
3263,1,2023-08-07 13:36:00,Regular,LRF4 - Superfície,2023-08-07 13:33:00,2023-08-07 13:36:00,8.75,28.0,24.4,10.8,9.88,2.17,200.0,3.5,0.3,49,2,0.09,0.017,,<0.016,0.35,4.7,<0.1,
3264,1,2023-09-06 11:03:00,Regular,LRF4 - Superfície,2023-09-06 11:00:00,2023-09-06 11:03:00,8.88,21.0,24.4,9.6,8.53,4.21,103.0,3.7,0.3,130,70,0.29,0.068,,0.032,0.14,1.1,<0.1,
3265,1,2022-07-20 12:42:00,Regular,LRF5 - Superfície,2022-07-20 12:39:00,2022-07-20 12:42:00,8.22,23.0,24.4,13,4.53,4.43,101.0,3.0,0.3,920,350,0.318,0.086,,0.025,0.063,3.7,<0.1,
3266,1,2022-05-16 10:30:00,Regular,LRF2 - Superfície,2022-05-16 10:25:00,2022-05-16 10:30:00,9.07,23.0,24.4,10.47,8.12,2.99,122.0,3.8,0.3,920,240,0.21,0.053,,0.037,<0.05,<1.0,<0.1,
3267,1,2024-09-06 11:03:00,Regular,LRF4 - Superfície,2024-09-06 11:00:00,2024-09-06 11:03:00,8.88,21.0,24.4,9.6,8.53,4.21,103.0,3.7,0.3,130,70,0.29,0.068,,0.032,0.14,1.1,<0.1,
3268,1,2022-05-16 10:05:00,Regular,LRF4 - Superfície,2022-05-16 10:00:00,2022-05-16 10:05:00,9.25,23.0,24.4,10.44,9.21,3.59,108.0,3.8,0.3,5400,350,0.15,0.066,,<0.016,<0.05,<1.0,<0.1,
3269,1,2022-10-10  11:56:00,Regular,LRF1 - Fundo,2022-10-10  11:56:00,2022-10-10  11:56:00,7.3,,24.4,14.9,4.36,2.72,,,2.8,,,0.368,0.076,,<0.016 ,<0.05 ,3.2,<0.1 ,
3270,1,2022-05-16 10:44:00,Regular,LRF2 - Fundo,2022-05-16 10:40:00,2022-05-16 10:44:00,9.02,,24.4,10.39,6.54,2.59,,,3.3,,,0.23,0.051,,<0.016,<0.05,<1.0,<0.1,
3271,1,2024-05-15 10:19:00,Regular,LRF5 - Fundo,2024-05-15 10:16:00,2024-05-15 10:19:00,7.36,,24.4,10,5.18,2.09,,,2.7,,,0.1,0.038,,<0.016,0.21,7.2,0.2,
3272,1,2023-05-15 10:19:00,Regular,LRF5 - Fundo,2023-05-15 10:16:00,2023-05-15 10:19:00,7.36,,24.4,10,5.18,2.09,,,2.7,,,0.1,0.038,,<0.016,0.21,7.2,0.2,
3273,1,2022-05-11 13:12:00,Regular,LRF4 - Fundo,2022-05-11 13:09:00,2022-05-11 13:12:00,8.53,,24.4,10.2,3.78,3.69,,,3.1,,,0.15,0.052,,<0.016,0.079,<1.0,<0.1,
3274,1,2023-05-14 10:43:00,Extra,LRF1 - Superfície,2023-05-14 10:40:00,2023-05-14 10:43:00,,,24.5,,7.29,,,,,,,,,,,,,,
3275,1,2024-05-14 10:43:00,Extra,LRF1 - Superfície,2024-05-14 10:40:00,2024-05-14 10:43:00,,,24.5,,7.29,,,,,,,,,,,,,,
3276,1,2024-10-23 11:38:00,Regular,LRF3 - Meio Afótico,2024-10-23  11:36,2024-10-23 11:38:00,8.91,,24.5,11,11.97,1.73,,,2.0,,,0.033,0.087,,<0.016 ,<0.05 ,1.5,0.1,
3277,1,2024-10-04 12:33:00,Regular,LRF2 - Meio Afótico,2024-10-04 12:30:00,2024-10-04 12:33:00,9.05,,24.5,10.8,9.37,2.96,,,2.0,,,0.1,0.065,,0.024,<0.05 ,3.6,0.1,
3278,1,2022-07-27 10:09:00,Regular,LRF3 - Meio Afótico,2022-07-27 10:06:00,2022-07-27 10:09:00,8.64,,24.5,13.2,5.46,5.89,,,2.0,,,0.08,0.068,,<0.016,<0.05,3.1,<0.1,
3279,1,2023-10-23 11:38:00,Regular,LRF3 - Meio Afótico,2023-10-23  11:36,2023-10-23 11:38:00,8.91,,24.5,11,11.97,1.73,,,2.0,,,0.033,0.087,,<0.016 ,<0.05 ,1.5,0.1,
3280,1,2023-10-04 12:33:00,Regular,LRF2 - Meio Afótico,2023-10-04 12:30:00,2023-10-04 12:33:00,9.05,,24.5,10.8,9.37,2.96,,,2.0,,,0.1,0.065,,0.024,<0.05 ,3.6,0.1,
3281,1,2022-05-16 11:20:00,Regular,LRF3 - Meio Eufótico,2022-05-16 11:15:00,2022-05-16 11:20:00,9.26,,24.5,10.45,8.52,5.88,,,1.0,,,0.15,0.089,,0.032,<0.05,<1.0,<0.1,
3282,1,2022-05-16 10:10:00,Regular,LRF4 - Meio,2022-05-16 10:05:00,2022-05-16 10:10:00,9.27,,24.5,10.44,8.18,2.87,,,1.5,,,0.21,0.063,,<0.016,<0.05,<1.0,<0.1,
3283,1,2023-09-11 12:22:00,Regular,LRF4 - Meio,2023-09-11 12:18:00,2023-09-11 12:22:00,9.01,,24.5,10.3,10.67,3.01,,,1.5,,,0.1,0.079,,0.019,<0.05,1.836,<0.1,
3284,1,2022-05-16 09:44:00,Regular,LRF6 - Meio,2022-05-16 09:40:00,2022-05-16 09:44:00,9.11,,24.5,10.43,8.81,3.15,,,1.5,,,0.15,0.079,,0.025,<0.05,<1.0,<0.1,
3285,1,2024-09-11 12:22:00,Regular,LRF4 - Meio,2024-09-11 12:18:00,2024-09-11 12:22:00,9.01,,24.5,10.3,10.67,3.01,,,1.5,,,0.1,0.079,,0.019,<0.05,1.836,<0.1,
3286,1,2023-05-15 10:16:00,Regular,LRF5 - Meio,2023-05-15 10:14:00,2023-05-15 10:16:00,7.64,,24.5,9.9,6.78,2.54,,,1.5,,,0.1,0.044,,<0.016,0.24,7.6,0.2,
3287,1,2024-05-15 10:16:00,Regular,LRF5 - Meio,2024-05-15 10:14:00,2024-05-15 10:16:00,7.64,,24.5,9.9,6.78,2.54,,,1.5,,,0.1,0.044,,<0.016,0.24,7.6,0.2,
3288,1,,Regular,LRF2 - Fundo,2022-05-18 11:44:00,,8.8,,24.5,10.6,2.42,3.18,,,3.4,,,0.2,0.041,,<0.016,<0.05,<1.0,<0.1,
3289,1,2023-09-06 11:28:00,Regular,LRF6 - Superfície,2023-09-06 11:25:00,2023-09-06 11:28:00,8.65,21.0,24.5,9.7,7.28,5.87,52.0,3.3,0.3,920,49,0.26,0.052,,0.026,0.14,1.5,<0.1,
3290,1,2022-10-10  11:20:00,Regular,LRF3 - Superfície,2022-10-10  11:20:00,2022-10-10  11:20:00,8.65,27.0,24.5,13.22,8.31,3.21,88.0,3.3,0.3,350,33,0.148,0.062,,<0.016 ,<0.05 ,4.8,<0.1 ,
3291,1,2024-05-15 10:55:00,Regular,LRF4 - Superfície,2024-05-15 10:53:00,2024-05-15 10:55:00,7.27,25.0,24.5,9.8,6.17,<1.5,250.0,4.0,0.3,1600,33,0.08,0.036,,<0.016,0.2,7.9,0.2,
3292,1,2024-09-06 11:28:00,Regular,LRF6 - Superfície,2024-09-06 11:25:00,2024-09-06 11:28:00,8.65,21.0,24.5,9.7,7.28,5.87,52.0,3.3,0.3,920,49,0.26,0.052,,0.026,0.14,1.5,<0.1,
3293,1,2022-07-27 11:00:00,Regular,LRF6 - Superfície,2022-07-27 10:57:00,2022-07-27 11:00:00,8.89,24.0,24.5,13,6.2,5.15,100.0,3.5,0.3,79,17,0.09,0.079,,<0.016,<0.05,1.8,<0.1,
3294,1,2023-05-15 10:55:00,Regular,LRF4 - Superfície,2023-05-15 10:53:00,2023-05-15 10:55:00,7.27,25.0,24.5,9.8,6.17,<1.5,250.0,4.0,0.3,1600,33,0.08,0.036,,<0.016,0.2,7.9,0.2,
3295,1,2022-05-16 10:15:00,Regular,LRF4 - Fundo,2022-05-16 10:10:00,2022-05-16 10:15:00,9.25,,24.5,10.45,7.9,3.29,,,3.3,,,0.18,0.058,,<0.016,<0.05,<1.0,<0.1,
3296,1,2024-09-18 11:54:00,Regular,LRF4 - Fundo,2024-09-18 11:51:00,2024-09-18 11:54:00,8.01,,24.5,11.7,2.62,5.47,,,3.2,,,0.2,0.12,,0.044,<0.05,10,0.1,
3297,1,2023-09-18 11:54:00,Regular,LRF4 - Fundo,2023-09-18 11:51:00,2023-09-18 11:54:00,8.01,,24.5,11.7,2.62,5.47,,,3.2,,,0.2,0.12,,0.044,<0.05,10,0.1,
3298,1,2023-06-05 11:45:00,Regular,LRF4 - Fundo,2023-06-05 11:42:00,2023-06-05 11:45:00,7.3,,24.5,9.9,6.46,<1.5,,,3.1,,,0.09,0.016,,<0.016,0.41,4.7,<0.1,
3299,1,2024-06-05 11:45:00,Regular,LRF4 - Fundo,2024-06-05 11:42:00,2024-06-05 11:45:00,7.3,,24.5,9.9,6.46,<1.5,,,3.1,,,0.09,0.016,,<0.016,0.41,4.7,<0.1,
3300,1,2023-09-13 13:36:00,Regular,LRF2 - Fundo,2023-09-13 13:33:00,2023-09-13 13:36:00,7.37,,24.5,11.2,0.42,3.78,,,3.6,,,0.17,0.066,,0.017,<0.05,1.898,0.2,
3301,1,2024-09-13 13:36:00,Regular,LRF2 - Fundo,2024-09-13 13:33:00,2024-09-13 13:36:00,7.37,,24.5,11.2,0.42,3.78,,,3.6,,,0.17,0.066,,0.017,<0.05,1.898,0.2,
3302,1,2024-05-14 11:07:00,Extra,LRF6 - Superfície,2024-05-14 11:04:00,2024-05-14 11:07:00,,,24.6,,6.06,,,,,,,,,,,,,,
3303,1,2023-05-14 11:07:00,Extra,LRF6 - Superfície,2023-05-14 11:04:00,2023-05-14 11:07:00,,,24.6,,6.06,,,,,,,,,,,,,,
3304,1,2023-05-13 09:42:00,Extra,LRF4 - Fundo,2023-05-13 09:39:00,2023-05-13 09:42:00,,,24.6,,3.28,,,,,,,,,,,,,,
3305,1,2023-05-13 09:39:00,Extra,LRF4 - Superfície,2023-05-13 09:36:00,2023-05-13 09:39:00,,,24.6,,4.45,,,,,,,,,,,,,,
3306,1,2024-05-13 09:47:00,Extra,LRF2 - Superfície,2024-05-13 09:44:00,2024-05-13 09:47:00,,,24.6,,5.08,,,,,,,,,,,,,,
3307,1,2023-05-13 09:47:00,Extra,LRF2 - Superfície,2023-05-13 09:44:00,2023-05-13 09:47:00,,,24.6,,5.08,,,,,,,,,,,,,,
3308,1,2023-05-14 11:00:00,Extra,LRF4 - Superfície,2023-05-14 10:57:00,2023-05-14 11:00:00,,,24.6,,4.68,,,,,,,,,,,,,,
3309,1,2024-05-13 09:39:00,Extra,LRF4 - Superfície,2024-05-13 09:36:00,2024-05-13 09:39:00,,,24.6,,4.45,,,,,,,,,,,,,,
3310,1,2024-05-13 09:42:00,Extra,LRF4 - Fundo,2024-05-13 09:39:00,2024-05-13 09:42:00,,,24.6,,3.28,,,,,,,,,,,,,,
3311,1,2024-05-14 11:00:00,Extra,LRF4 - Superfície,2024-05-14 10:57:00,2024-05-14 11:00:00,,,24.6,,4.68,,,,,,,,,,,,,,
3312,1,2022-11-09 11:59:00,Regular,LRF2 - Meio Afótico,2022-11-09 11:56:00,2022-11-09 11:59:00,8.3,,24.6,13.3,9.16,4.94,,,2.0,,,0.082,0.085,,0.027,0.07,4,<0.1,
3313,1,2024-10-09 11:49:00,Regular,LRF3 - Meio Afótico,2024-10-09 11:46:00,2024-10-09 11:49:00,6.52,,24.6,9.5,6.51,2.42,,,2.0,,,<0.016 ,0.056,,0.038,0.051,4,<0.1 ,
3314,1,2023-10-09 11:49:00,Regular,LRF3 - Meio Afótico,2023-10-09 11:46:00,2023-10-09 11:49:00,6.52,,24.6,9.5,6.51,2.42,,,2.0,,,<0.016 ,0.056,,0.038,0.051,4,<0.1 ,
3315,1,2023-10-25 10:46:00,Regular,LRF5 - Fundo,2023-10-25  10:42,2023-10-25 10:46:00,2.32,,24.6,11.5,7.52,3.64,,,2.5,,,0.138,0.058,,<0.016 ,0.25,1,<0.1 ,
3316,1,2023-10-25 10:58:00,Regular,LRF6 - Fundo,2023-10-25  10:54,2023-10-25 10:58:00,7.69,,24.6,11.3,3.41,3.88,,,2.5,,,0.132,0.071,,<0.016 ,0.51,<1.0 ,<0.1 ,
3317,1,2024-10-25 10:58:00,Regular,LRF6 - Fundo,2024-10-25  10:54,2024-10-25 10:58:00,7.69,,24.6,11.3,3.41,3.88,,,2.5,,,0.132,0.071,,<0.016 ,0.51,<1.0 ,<0.1 ,
3318,1,2024-10-25 10:46:00,Regular,LRF5 - Fundo,2024-10-25  10:42,2024-10-25 10:46:00,2.32,,24.6,11.5,7.52,3.64,,,2.5,,,0.138,0.058,,<0.016 ,0.25,1,<0.1 ,
3319,1,2024-10-25 12:05:00,Regular,LRF3 - Fundo,2024-10-25  12:03,2024-10-25 12:05:00,7.46,,24.6,11.3,1.12,3.43,,,3.0,,,0.1,0.1,,<0.016 ,0.29,1.1,0.1,
3320,1,2023-10-25 12:05:00,Regular,LRF3 - Fundo,2023-10-25  12:03,2023-10-25 12:05:00,7.46,,24.6,11.3,1.12,3.43,,,3.0,,,0.1,0.1,,<0.016 ,0.29,1.1,0.1,
3321,1,2024-05-15 12:06:00,Regular,LRF3 - Meio Eufótico,2024-05-15 12:04:00,2024-05-15 12:06:00,7.79,,24.6,9.9,7.1,3.83,,,1.0,,,0.14,0.025,,<0.016,0.2,3.3,0.1,
3322,1,2023-09-11 12:06:00,Regular,LRF2 - Meio Eufótico,2023-09-11 12:03:00,2023-09-11 12:06:00,9.04,,24.6,10.3,10.67,7.33,,,1.0,,,0.23,0.043,,0.026,<0.05,2.743,0.1,
3323,1,2024-09-11 12:06:00,Regular,LRF2 - Meio Eufótico,2024-09-11 12:03:00,2024-09-11 12:06:00,9.04,,24.6,10.3,10.67,7.33,,,1.0,,,0.23,0.043,,0.026,<0.05,2.743,0.1,
3324,1,2022-07-27 10:36:00,Regular,LRF2 - Meio Eufótico,2022-07-27 10:33:00,2022-07-27 10:36:00,8.39,,24.6,13.2,4.74,5.58,,,1.0,,,0.14,0.053,,<0.016,<0.05,2.4,<0.1,
3325,1,2022-07-25 11:25:00,Regular,LRF1 - Meio,2022-07-25 11:21:00,2022-07-25 11:25:00,8.64,,24.6,13.12,8.09,7.05,,,1.0,,,0.11,0.065,,<0.016,<0.05,2.9,<0.1,
3326,1,2023-05-15 12:06:00,Regular,LRF3 - Meio Eufótico,2023-05-15 12:04:00,2023-05-15 12:06:00,7.79,,24.6,9.9,7.1,3.83,,,1.0,,,0.14,0.025,,<0.016,0.2,3.3,0.1,
3327,1,2022-11-09 12:23:00,Regular,LRF4 - Meio,2022-11-09 12:20:00,2022-11-09 12:23:00,8.39,,24.6,13.2,9.27,3.7,,,1.5,,,0.095,0.071,,0.016,0.05,5.6,<0.1,
3328,1,2024-10-04 12:54:00,Regular,LRF4 - Meio,2024-10-04 12:51:00,2024-10-04 12:54:00,9.01,,24.6,10.8,7.62,2.33,,,1.5,,,0.1,0.066,,0.034,0.14,3.1,0.1,
3329,1,2023-10-23 13:15:00,Regular,LRF6 - Meio,2023-10-23  13:13,2023-10-23 13:15:00,8.87,,24.6,10.5,11.42,2.04,,,1.5,,,0.031,0.09,,<0.016 ,<0.05 ,1.3,0.1,
3330,1,2024-10-23 13:15:00,Regular,LRF6 - Meio,2024-10-23  13:13,2024-10-23 13:15:00,8.87,,24.6,10.5,11.42,2.04,,,1.5,,,0.031,0.09,,<0.016 ,<0.05 ,1.3,0.1,
3331,1,2023-10-04 12:54:00,Regular,LRF4 - Meio,2023-10-04 12:51:00,2023-10-04 12:54:00,9.01,,24.6,10.8,7.62,2.33,,,1.5,,,0.1,0.066,,0.034,0.14,3.1,0.1,
3332,1,2022-07-25 11:36:00,Regular,LRF2 - Superfície,2022-07-25 11:32:00,2022-07-25 11:36:00,8.42,25.0,24.6,13.27,6.88,6.46,58.0,3.6,0.3,33,<1.8,0.15,0.074,,<0.016,<0.05,2.8,<0.1,
3333,1,2024-05-15 12:04:00,Regular,LRF3 - Superfície,2024-05-15 12:00:00,2024-05-15 12:04:00,7.74,25.0,24.6,9.9,7.15,4.34,150.0,4.0,0.3,920,220,0.12,0.042,,<0.016,0.19,5.3,0.1,
